,TractCode,ProviderName,CountBlocks,TechCode,Business,Proportion Served,Substantially Served
6695,47157021312,Cogent Communications Group,27,50,1,3.7,False
6696,47157021312,"EarthLink Business, LLC",27,10,1,3.7,False
6697,47157021312,"Level  3 Communications, LLC",27,30,1,3.7,False
6698,47157021312,"Level  3 Communications, LLC",27,50,3,11.11,False
6699,47157021312,"XO Communications Services, LLC",27,50,1,3.7,False
6700,47157021320,"Birch Communications, Inc.",70,30,1,1.43,False
6701,47157021320,"COMCAST CABLE COMMUNICATIONS, LLC",70,42,2,2.86,False
6702,47157021320,"COMCAST CABLE COMMUNICATIONS, LLC",70,43,66,94.29,True
6703,47157021320,"EarthLink Business, LLC",70,30,1,1.43,False
6704,47157021320,"Level  3 Communications, LLC",70,30,5,7.14,False
6705,47157021320,"Level  3 Communications, LLC",70,50,11,15.71,True
6706,47157021320,MCI Communications Corporation,70,30,4,5.71,False
6707,47157021320,Mediacom Southeast LLC,70,42,1,1.43,False
6708,47157021320,"NuVox, Inc.",70,30,1,1.43,False
6709,47157021320,US LEC LLC,70,11,2,2.86,False
6710,47157021320,US LEC LLC,70,50,2,2.86,False
6711,47157021320,"Voyant Communications, LLC",70,30,2,2.86,False
6712,47157021320,"Voyant Communications, LLC",70,50,1,1.43,False
6713,47157021320,"XO Communications Services, LLC",70,30,2,2.86,False
6714,47157021320,"XO Communications Services, LLC",70,50,1,1.43,False
6715,47157021331,"COMCAST CABLE COMMUNICATIONS, LLC",54,43,52,96.3,True
6716,47157021331,"Level  3 Communications, LLC",54,30,4,7.41,False
6717,47157021331,"Level  3 Communications, LLC",54,50,4,7.41,False
6718,47157021331,"NuVox, Inc.",54,30,1,1.85,False
6719,47157021331,U.S. TelePacific Corp.,54,50,1,1.85,False
6720,47157021331,US LEC LLC,54,50,2,3.7,False
6721,47157021331,"XO Communications Services, LLC",54,30,1,1.85,False
6722,47157021333,"COMCAST CABLE COMMUNICATIONS, LLC",35,43,34,97.14,True
6723,47157021334,"COMCAST CABLE COMMUNICATIONS, LLC",34,43,32,94.12,True
6724,47157021334,"Level  3 Communications, LLC",34,30,1,2.94,False
6725,47157021334,"Level  3 Communications, LLC",34,50,1,2.94,False
6726,47157021334,"XO Communications Services, LLC",34,30,1,2.94,False
6727,47157021341,"Birch Communications, Inc.",82,10,1,1.22,False
6728,47157021341,"COMCAST CABLE COMMUNICATIONS, LLC",82,43,77,93.9,True
6729,47157021341,"EarthLink Business, LLC",82,50,1,1.22,False
6730,47157021341,"Level  3 Communications, LLC",82,30,8,9.76,False
6731,47157021341,"Level  3 Communications, LLC",82,50,4,4.88,False
6732,47157021341,US LEC LLC,82,11,2,2.44,False
6733,47157021342,"COMCAST CABLE COMMUNICATIONS, LLC",139,43,118,84.89,True
6734,47157021342,"EarthLink Business, LLC",139,30,2,1.44,False
6735,47157021342,"Level  3 Communications, LLC",139,30,12,8.63,False
6736,47157021342,"Level  3 Communications, LLC",139,50,15,10.79,False
6737,47157021342,MCI Communications Corporation,139,30,1,0.72,False
6738,47157021342,Network Billing Systems LLC,139,50,1,0.72,False
6739,47157021342,"NuVox, Inc.",139,30,2,1.44,False
6740,47157021342,"XO Communications Services, LLC",139,30,1,0.72,False
6741,47157021351,"COMCAST CABLE COMMUNICATIONS, LLC",78,43,73,93.59,True
6742,47157021351,"EarthLink Business, LLC",78,10,2,2.56,False
6743,47157021351,"Level  3 Communications, LLC",78,30,5,6.41,False
6744,47157021351,"Level  3 Communications, LLC",78,50,10,12.82,False
6745,47157021351,MCI Communications Corporation,78,30,2,2.56,False
6746,47157021351,US LEC LLC,78,11,2,2.56,False
6747,47157021351,"XO Communications Services, LLC",78,30,3,3.85,False
6748,47157021352,"COMCAST CABLE COMMUNICATIONS, LLC",63,43,63,100.0,True
6749,47157021352,"Level  3 Communications, LLC",63,30,1,1.59,False
6750,47157021353,"COMCAST CABLE COMMUNICATIONS, LLC",105,43,100,95.24,True
6751,47157021353,"Level  3 Communications, LLC",105,30,4,3.81,False
6752,47157021353,"Level  3 Communications, LLC",105,50,1,0.95,False
6753,47157021353,US LEC LLC,105,11,2,1.9,False
6754,47157021410,"COMCAST CABLE COMMUNICATIONS, LLC",40,43,38,95.0,True
6755,47157021420,"COMCAST CABLE COMMUNICATIONS, LLC",55,43,54,98.18,True
6756,47157021420,"Level  3 Communications, LLC",55,30,4,7.27,False
6757,47157021420,"Level  3 Communications, LLC",55,50,10,18.18,True
6758,47157021420,US LEC LLC,55,11,6,10.91,False
6759,47157021420,"XO Communications Services, LLC",55,30,1,1.82,False
6760,47157021430,"COMCAST CABLE COMMUNICATIONS, LLC",76,43,71,93.42,True
6761,47157021430,"Level  3 Communications, LLC",76,30,8,10.53,False
6762,47157021430,"Level  3 Communications, LLC",76,50,6,7.89,False
6763,47157021430,MCI Communications Corporation,76,30,2,2.63,False
6764,47157021430,US LEC LLC,76,50,2,2.63,False
6765,47157021510,"COMCAST CABLE COMMUNICATIONS, LLC",81,42,1,1.23,False
6766,47157021510,"COMCAST CABLE COMMUNICATIONS, LLC",81,43,72,88.89,True
6767,47157021510,"Level  3 Communications, LLC",81,30,1,1.23,False
6768,47157021510,"Level  3 Communications, LLC",81,50,5,6.17,False
6769,47157021510,MCI Communications Corporation,81,30,1,1.23,False
6770,47157021510,US LEC LLC,81,11,2,2.47,False
6771,47157021510,"XO Communications Services, LLC",81,50,1,1.23,False
6772,47157021520,America Internet & Communications,189,70,1,0.53,False
6773,47157021520,"COMCAST CABLE COMMUNICATIONS, LLC",189,43,169,89.42,True
6774,47157021520,"EarthLink Business, LLC",189,10,2,1.06,False
6775,47157021520,"EarthLink Business, LLC",189,30,2,1.06,False
6776,47157021520,"Level  3 Communications, LLC",189,30,4,2.12,False
6777,47157021520,"Level  3 Communications, LLC",189,50,11,5.82,False
6778,47157021520,MCI Communications Corporation,189,30,1,0.53,False
6779,47157021520,MCI Communications Corporation,189,50,1,0.53,False
6780,47157021520,US LEC LLC,189,50,2,1.06,False
6781,47157021520,"XO Communications Services, LLC",189,30,3,1.59,False
6782,47157021530,"COMCAST CABLE COMMUNICATIONS, LLC",48,43,45,93.75,True
6783,47157021530,"EarthLink Business, LLC",48,10,1,2.08,False
6784,47157021530,"EarthLink Business, LLC",48,30,1,2.08,False
6785,47157021530,"Level  3 Communications, LLC",48,30,5,10.42,False
6786,47157021530,"Level  3 Communications, LLC",48,50,5,10.42,False
6787,47157021530,MCI Communications Corporation,48,30,2,4.17,False
6788,47157021530,US LEC LLC,48,11,2,4.17,False
6789,47157021530,US LEC LLC,48,50,2,4.17,False
6790,47157021530,"Zayo Group, LLC",48,50,1,2.08,False
6791,47157021540,"COMCAST CABLE COMMUNICATIONS, LLC",108,43,106,98.15,True
6792,47157021540,"Level  3 Communications, LLC",108,30,1,0.93,False
6793,47157021611,"COMCAST CABLE COMMUNICATIONS, LLC",72,43,71,98.61,True
6794,47157021611,"EarthLink Business, LLC",72,10,1,1.39,False
6795,47157021611,"Level  3 Communications, LLC",72,30,4,5.56,False
6796,47157021611,"Level  3 Communications, LLC",72,50,1,1.39,False
6797,47157021611,US LEC LLC,72,11,2,2.78,False
6798,47157021612,"COMCAST CABLE COMMUNICATIONS, LLC",54,43,54,100.0,True
6799,47157021612,"EarthLink Business, LLC",54,30,1,1.85,False
6800,47157021613,"COMCAST CABLE COMMUNICATIONS, LLC",47,43,45,95.74,True
6801,47157021613,"Level  3 Communications, LLC",47,50,1,2.13,False
6802,47157021620,"Birch Communications, Inc.",92,10,3,3.26,False
6803,47157021620,"Birch Communications, Inc.",92,30,1,1.09,False
6804,47157021620,"COMCAST CABLE COMMUNICATIONS, LLC",92,42,1,1.09,False
6805,47157021620,"COMCAST CABLE COMMUNICATIONS, LLC",92,43,76,82.61,True
6806,47157021620,"Level  3 Communications, LLC",92,30,11,11.96,False
6807,47157021620,"Level  3 Communications, LLC",92,50,2,2.17,False
6808,47157021620,MCI Communications Corporation,92,30,1,1.09,False
6809,47157021620,US LEC LLC,92,11,8,8.7,False
6810,47157021620,"XO Communications Services, LLC",92,30,1,1.09,False
6811,47157021620,"Zayo Group, LLC",92,50,1,1.09,False
6812,47157021710,"COMCAST CABLE COMMUNICATIONS, LLC",22,43,19,86.36,True
6813,47157021710,"EarthLink Business, LLC",22,10,1,4.55,False
6814,47157021710,"Level  3 Communications, LLC",22,30,4,18.18,True
6815,47157021710,"Level  3 Communications, LLC",22,50,1,4.55,False
6816,47157021710,MCI Communications Corporation,22,30,1,4.55,False
6817,47157021710,US LEC LLC,22,50,2,9.09,False
6818,47157021710,"XO Communications Services, LLC",22,30,1,4.55,False
6819,47157021721,"COMCAST CABLE COMMUNICATIONS, LLC",38,43,36,94.74,True
6820,47157021721,"Level  3 Communications, LLC",38,30,1,2.63,False
6821,47157021721,MCI Communications Corporation,38,30,1,2.63,False
6822,47157021721,US LEC LLC,38,11,2,5.26,False
6823,47157021721,"XO Communications Services, LLC",38,30,1,2.63,False
6824,47157021721,"XO Communications Services, LLC",38,50,1,2.63,False
6825,47157021724,"COMCAST CABLE COMMUNICATIONS, LLC",40,43,38,95.0,True
6826,47157021724,"Level  3 Communications, LLC",40,30,1,2.5,False
6827,47157021724,"Level  3 Communications, LLC",40,50,9,22.5,True
6828,47157021724,"NuVox, Inc.",40,30,1,2.5,False
6829,47157021724,US LEC LLC,40,11,2,5.0,False
6830,47157021724,US LEC LLC,40,50,8,20.0,True
6831,47157021724,"XO Communications Services, LLC",40,30,2,5.0,False
6832,47157021725,"COMCAST CABLE COMMUNICATIONS, LLC",29,43,27,93.1,True
6833,47157021725,MCI Communications Corporation,29,30,1,3.45,False
6834,47157021726,"Birch Communications, Inc.",17,10,1,5.88,False
6835,47157021726,"COMCAST CABLE COMMUNICATIONS, LLC",17,43,16,94.12,True
6836,47157021726,"Level  3 Communications, LLC",17,30,1,5.88,False
6837,47157021726,"Level  3 Communications, LLC",17,50,2,11.76,False
6838,47157021726,"McLeodUSA Telecommunications Services, L.L.C.",17,11,1,5.88,False
6839,47157021731,"Birch Communications, Inc.",32,10,1,3.12,False
6840,47157021731,"Birch Communications, Inc.",32,30,1,3.12,False
6841,47157021731,"COMCAST CABLE COMMUNICATIONS, LLC",32,43,25,78.12,True
6842,47157021731,"EarthLink Business, LLC",32,40,1,3.12,False
6843,47157021731,"Level  3 Communications, LLC",32,30,2,6.25,False
6844,47157021731,"Level  3 Communications, LLC",32,50,1,3.12,False
6845,47157021731,MCI Communications Corporation,32,30,1,3.12,False
6846,47157021731,"XO Communications Services, LLC",32,50,1,3.12,False
6847,47157021732,"Birch Communications, Inc.",61,30,1,1.64,False
6848,47157021732,"COMCAST CABLE COMMUNICATIONS, LLC",61,42,1,1.64,False
6849,47157021732,"COMCAST CABLE COMMUNICATIONS, LLC",61,43,58,95.08,True
6850,47157021732,"Level  3 Communications, LLC",61,30,2,3.28,False
6851,47157021732,MCI Communications Corporation,61,30,1,1.64,False
6852,47157021741,"COMCAST CABLE COMMUNICATIONS, LLC",68,42,2,2.94,False
6853,47157021741,"COMCAST CABLE COMMUNICATIONS, LLC",68,43,65,95.59,True
6854,47157021741,"Level  3 Communications, LLC",68,30,4,5.88,False
6855,47157021741,"Level  3 Communications, LLC",68,50,2,2.94,False
6856,47157021741,MCI Communications Corporation,68,30,1,1.47,False
6857,47157021741,US LEC LLC,68,11,4,5.88,False
6858,47157021741,US LEC LLC,68,50,2,2.94,False
6859,47157021744,"COMCAST CABLE COMMUNICATIONS, LLC",55,43,55,100.0,True
6860,47157021744,"Level  3 Communications, LLC",55,30,1,1.82,False
6861,47157021744,"Level  3 Communications, LLC",55,50,1,1.82,False
6862,47157021745,"COMCAST CABLE COMMUNICATIONS, LLC",67,43,66,98.51,True
6863,47157021745,"Level  3 Communications, LLC",67,50,2,2.99,False
6864,47157021745,US LEC LLC,67,11,2,2.99,False
6865,47157021746,"COMCAST CABLE COMMUNICATIONS, LLC",30,43,29,96.67,True
6866,47157021746,"Level  3 Communications, LLC",30,30,1,3.33,False
6867,47157021746,"Level  3 Communications, LLC",30,50,1,3.33,False
6868,47157021747,"COMCAST CABLE COMMUNICATIONS, LLC",32,43,32,100.0,True
6869,47157021747,MCI Communications Corporation,32,30,1,3.12,False
6870,47157021751,"COMCAST CABLE COMMUNICATIONS, LLC",68,43,63,92.65,True
6871,47157021751,"Level  3 Communications, LLC",68,50,1,1.47,False
6872,47157021752,"COMCAST CABLE COMMUNICATIONS, LLC",34,43,34,100.0,True
6873,47157021752,"Level  3 Communications, LLC",34,30,2,5.88,False
6874,47157021752,"Telepak Networks, Inc.",34,50,3,8.82,False
6875,47157021753,"Birch Communications, Inc.",26,10,1,3.85,False
6876,47157021753,"Birch Communications, Inc.",26,30,1,3.85,False
6877,47157021753,"COMCAST CABLE COMMUNICATIONS, LLC",26,43,24,92.31,True
6878,47157021753,"Telepak Networks, Inc.",26,50,3,11.54,False
6879,47157021754,"COMCAST CABLE COMMUNICATIONS, LLC",34,43,33,97.06,True
6880,47157021754,"EarthLink Business, LLC",34,10,1,2.94,False
6881,47157021754,"Level  3 Communications, LLC",34,30,1,2.94,False
6882,47157021900,"COMCAST CABLE COMMUNICATIONS, LLC",60,43,52,86.67,True
6883,47157021900,"EarthLink Business, LLC",60,30,1,1.67,False
6884,47157021900,"Level  3 Communications, LLC",60,30,2,3.33,False
6885,47157021900,"Level  3 Communications, LLC",60,50,2,3.33,False
6886,47157021900,"Millington Telephone Co., Inc.",60,10,1,1.67,False
6887,47157021900,"Millington Telephone Co., Inc.",60,50,1,1.67,False
6888,47157021900,"NuVox, Inc.",60,30,1,1.67,False
6889,47157022022,"Broadview Networks Holdings, Inc.",103,30,1,0.97,False
6890,47157022022,"COMCAST CABLE COMMUNICATIONS, LLC",103,42,1,0.97,False
6891,47157022022,"COMCAST CABLE COMMUNICATIONS, LLC",103,43,91,88.35,True
6892,47157022022,"Level  3 Communications, LLC",103,30,6,5.83,False
6893,47157022022,"Level  3 Communications, LLC",103,50,5,4.85,False
6894,47157022022,MCI Communications Corporation,103,30,2,1.94,False
6895,47157022022,"NuVox, Inc.",103,30,1,0.97,False
6896,47157022022,"Spectrotel, Inc.",103,40,1,0.97,False
6897,47157022022,"XO Communications Services, LLC",103,30,1,0.97,False
6898,47157022023,"COMCAST CABLE COMMUNICATIONS, LLC",49,43,48,97.96,True
6899,47157022023,"Level  3 Communications, LLC",49,30,1,2.04,False
6900,47157022024,"COMCAST CABLE COMMUNICATIONS, LLC",61,43,61,100.0,True
6901,47157022024,"EarthLink Business, LLC",61,10,1,1.64,False
6902,47157022111,"Birch Communications, Inc.",65,10,2,3.08,False
6903,47157022111,"Birch Communications, Inc.",65,30,2,3.08,False
6904,47157022111,"COMCAST CABLE COMMUNICATIONS, LLC",65,43,63,96.92,True
6905,47157022111,"Level  3 Communications, LLC",65,30,4,6.15,False
6906,47157022111,"Level  3 Communications, LLC",65,50,5,7.69,False
6907,47157022111,"NuVox, Inc.",65,30,1,1.54,False
6908,47157022111,"Spectrotel, Inc.",65,40,1,1.54,False
6909,47157022111,"Spectrotel, Inc.",65,50,1,1.54,False
6910,47157022111,"XO Communications Services, LLC",65,50,1,1.54,False
6911,47157022112,"COMCAST CABLE COMMUNICATIONS, LLC",69,42,1,1.45,False
6912,47157022112,"COMCAST CABLE COMMUNICATIONS, LLC",69,43,65,94.2,True
6913,47157022112,"Level  3 Communications, LLC",69,30,2,2.9,False
6914,47157022112,"XO Communications Services, LLC",69,30,1,1.45,False
6915,47157022121,"Birch Communications, Inc.",69,30,1,1.45,False
6916,47157022121,"COMCAST CABLE COMMUNICATIONS, LLC",69,43,65,94.2,True
6917,47157022121,"EarthLink Business, LLC",69,10,1,1.45,False
6918,47157022121,"EarthLink Business, LLC",69,40,1,1.45,False
6919,47157022122,"Birch Communications, Inc.",46,10,1,2.17,False
6920,47157022122,"COMCAST CABLE COMMUNICATIONS, LLC",46,43,46,100.0,True
6921,47157022122,"Level  3 Communications, LLC",46,30,1,2.17,False
6922,47157022130,"COMCAST CABLE COMMUNICATIONS, LLC",70,43,67,95.71,True
6923,47157022130,"Level  3 Communications, LLC",70,30,2,2.86,False
6924,47157022130,MCI Communications Corporation,70,30,1,1.43,False
6925,47157022130,"Telepak Networks, Inc.",70,50,2,2.86,False
6926,47157022210,"COMCAST CABLE COMMUNICATIONS, LLC",59,43,59,100.0,True
6927,47157022210,"Level  3 Communications, LLC",59,50,1,1.69,False
6928,47157022210,"Telepak Networks, Inc.",59,50,1,1.69,False
6929,47157022220,"Birch Communications, Inc.",81,10,1,1.23,False
6930,47157022220,"COMCAST CABLE COMMUNICATIONS, LLC",81,43,79,97.53,True
6931,47157022220,"Level  3 Communications, LLC",81,30,1,1.23,False
6932,47157022220,"Level  3 Communications, LLC",81,50,2,2.47,False
6933,47157022310,"COMCAST CABLE COMMUNICATIONS, LLC",66,43,66,100.0,True
6934,47157022310,"Level  3 Communications, LLC",66,30,1,1.52,False
6935,47157022321,"COMCAST CABLE COMMUNICATIONS, LLC",53,43,53,100.0,True
6936,47157022321,"Level  3 Communications, LLC",53,30,1,1.89,False
6937,47157022321,"Level  3 Communications, LLC",53,50,2,3.77,False
6938,47157022321,"NuVox, Inc.",53,30,1,1.89,False
6939,47157022322,"COMCAST CABLE COMMUNICATIONS, LLC",64,43,63,98.44,True
6940,47157022330,"Birch Communications, Inc.",60,10,1,1.67,False
6941,47157022330,"COMCAST CABLE COMMUNICATIONS, LLC",60,43,59,98.33,True
6942,47157022410,"COMCAST CABLE COMMUNICATIONS, LLC",98,43,95,96.94,True
6943,47157022410,"Telepak Networks, Inc.",98,50,3,3.06,False
6944,47157022500,"Birch Communications, Inc.",104,10,1,0.96,False
6945,47157022500,"Birch Communications, Inc.",104,30,2,1.92,False
6946,47157022500,"COMCAST CABLE COMMUNICATIONS, LLC",104,43,98,94.23,True
6947,47157022500,"Charter Communications, Inc.",104,50,1,0.96,False
6948,47157022500,"EarthLink Business, LLC",104,10,1,0.96,False
6949,47157022500,"Level  3 Communications, LLC",104,30,27,25.96,True
6950,47157022500,"Level  3 Communications, LLC",104,50,21,20.19,True
6951,47157022500,MCI Communications Corporation,104,30,7,6.73,False
6952,47157022500,"NuVox, Inc.",104,30,3,2.88,False
6953,47157022500,US LEC LLC,104,11,8,7.69,False
6954,47157022500,US LEC LLC,104,50,2,1.92,False
6955,47157022500,"XO Communications Services, LLC",104,30,5,4.81,False
6956,47157022500,"XO Communications Services, LLC",104,50,1,0.96,False
6957,47157022600,"Birch Communications, Inc.",143,30,4,2.8,False
6958,47157022600,"COMCAST CABLE COMMUNICATIONS, LLC",143,42,2,1.4,False
6959,47157022600,"COMCAST CABLE COMMUNICATIONS, LLC",143,43,112,78.32,True
6960,47157022600,"Call One, Inc.",143,30,1,0.7,False
6961,47157022600,"Charter Communications, Inc.",143,50,1,0.7,False
6962,47157022600,"EarthLink Business, LLC",143,10,3,2.1,False
6963,47157022600,"EarthLink Business, LLC",143,30,4,2.8,False
6964,47157022600,"EarthLink Business, LLC",143,50,2,1.4,False
6965,47157022600,"EarthLink Carrier, LLC",143,30,1,0.7,False
6966,47157022600,"Level  3 Communications, LLC",143,30,42,29.37,True
6967,47157022600,"Level  3 Communications, LLC",143,50,54,37.76,True
6968,47157022600,MCI Communications Corporation,143,30,18,12.59,False
6969,47157022600,"NetFortris Acquisition Co., Inc.",143,50,1,0.7,False
6970,47157022600,"NuVox, Inc.",143,30,2,1.4,False
6971,47157022600,"NuVox, Inc.",143,50,1,0.7,False
6972,47157022600,"Spectrotel, Inc.",143,40,1,0.7,False
6973,47157022600,"Spectrotel, Inc.",143,50,1,0.7,False
6974,47157022600,US LEC LLC,143,11,20,13.99,False
6975,47157022600,US LEC LLC,143,50,4,2.8,False
6976,47157022600,"XO Communications Services, LLC",143,30,13,9.09,False
6977,47157022600,"XO Communications Services, LLC",143,50,1,0.7,False
6978,47157022600,"Zayo Group, LLC",143,50,2,1.4,False
6979,47157022700,"COMCAST CABLE COMMUNICATIONS, LLC",80,43,80,100.0,True
6980,47157022700,"XO Communications Services, LLC",80,30,1,1.25,False
6981,47157980100,"Broadview Networks Holdings, Inc.",40,30,1,2.5,False
6982,47157980100,"COMCAST CABLE COMMUNICATIONS, LLC",40,43,19,47.5,True
6983,47157980100,"EarthLink Business, LLC",40,10,1,2.5,False
6984,47157980100,"Level  3 Communications, LLC",40,30,11,27.5,True
6985,47157980100,"Level  3 Communications, LLC",40,50,7,17.5,True
6986,47157980100,MCI Communications Corporation,40,30,1,2.5,False
6987,47157980100,"NuVox, Inc.",40,30,2,5.0,False
6988,47157980100,"Spectrotel, Inc.",40,40,1,2.5,False
6989,47157980100,US LEC LLC,40,11,2,5.0,False
6990,47157980100,"XO Communications Services, LLC",40,30,2,5.0,False
6991,47157980200,"COMCAST CABLE COMMUNICATIONS, LLC",23,43,2,8.7,False
6992,47157980200,"EarthLink Business, LLC",23,10,2,8.7,False
6993,47157980200,"EarthLink Business, LLC",23,30,3,13.04,False
6994,47157980200,"Level  3 Communications, LLC",23,30,10,43.48,True
6995,47157980200,MCI Communications Corporation,23,30,1,4.35,False
6996,47157980200,"NuVox, Inc.",23,30,1,4.35,False
6997,47157980200,US LEC LLC,23,11,2,8.7,False
6998,47157980300,"Birch Communications, Inc.",8,30,1,12.5,False
6999,47157980300,"Level  3 Communications, LLC",8,30,1,12.5,False
7000,47157980300,MCI Communications Corporation,8,30,2,25.0,True
7001,47157980300,"NuVox, Inc.",8,30,1,12.5,False
7002,47157980300,US LEC LLC,8,11,2,25.0,True
7003,47157980400,"COMCAST CABLE COMMUNICATIONS, LLC",9,42,1,11.11,False
7004,47157980400,"COMCAST CABLE COMMUNICATIONS, LLC",9,43,5,55.56,True
7005,47157980400,"Level  3 Communications, LLC",9,30,1,11.11,False
7006,47157980400,"Level  3 Communications, LLC",9,50,3,33.33,True
7007,47159975000,"Advantage Cellular Systems, Inc.",221,50,1,0.45,False
7008,47159975000,"COMCAST CABLE COMMUNICATIONS, LLC",221,43,20,9.05,False
7009,47159975000,North Central Communications,221,50,65,29.41,True
7010,47159975000,"North Central Telephone Cooperative, Inc.",221,50,146,66.06,True
7011,47159975000,Twin Lakes Telephone Cooperative Corporation,221,30,2,0.9,False
7012,47159975100,"Advantage Cellular Systems, Inc.",114,50,113,99.12,True
7013,47159975100,"COMCAST CABLE COMMUNICATIONS, LLC",114,43,90,78.95,True
7014,47159975100,"EarthLink Business, LLC",114,10,1,0.88,False
7015,47159975100,"XO Communications Services, LLC",114,30,1,0.88,False
7016,47159975200,"Advantage Cellular Systems, Inc.",259,50,148,57.14,True
7017,47159975200,"COMCAST CABLE COMMUNICATIONS, LLC",259,43,118,45.56,True
7018,47159975200,"Charter Communications, Inc.",259,43,5,1.93,False
7019,47159975200,DE KALB TELEPHONE COOPERATIVE INC,259,11,59,22.78,True
7020,47159975200,DE KALB TELEPHONE COOPERATIVE INC,259,12,57,22.01,True
7021,47159975200,US LEC LLC,259,11,2,0.77,False
7022,47159975300,"Advantage Cellular Systems, Inc.",103,50,3,2.91,False
7023,47159975300,"COMCAST CABLE COMMUNICATIONS, LLC",103,43,21,20.39,True
7024,47159975300,"Charter Communications, Inc.",103,43,3,2.91,False
7025,47159975300,DE KALB TELEPHONE COOPERATIVE INC,103,11,42,40.78,True
7026,47159975300,DE KALB TELEPHONE COOPERATIVE INC,103,12,24,23.3,True
7027,47159975300,Twin Lakes Telephone Cooperative Corporation,103,30,59,57.28,True
7028,47159975400,"Advantage Cellular Systems, Inc.",335,50,3,0.9,False
7029,47159975400,"COMCAST CABLE COMMUNICATIONS, LLC",335,43,1,0.3,False
7030,47159975400,"Charter Communications, Inc.",335,43,125,37.31,True
7031,47159975400,DE KALB TELEPHONE COOPERATIVE INC,335,11,331,98.81,True
7032,47159975400,DE KALB TELEPHONE COOPERATIVE INC,335,12,313,93.43,True
7033,47159975400,US LEC LLC,335,11,2,0.6,False
7034,47161110200,"Charter Communications, Inc.",165,43,3,1.82,False
7035,47161110200,Mediacom Southeast LLC,165,42,42,25.45,True
7036,47161110200,Mediacom Southeast LLC,165,43,141,85.45,True
7037,47161110600,Mediacom Southeast LLC,115,42,4,3.48,False
7038,47161110600,Mediacom Southeast LLC,115,43,23,20.0,True
7039,47161110600,"NuVox, Inc.",115,30,1,0.87,False
7040,47161110600,Peoples Telephone Company,115,11,1,0.87,False
7041,47161110600,Peoples Telephone Company,115,20,41,35.65,True
7042,47161110600,Peoples Telephone Company,115,30,1,0.87,False
7043,47161110700,Mediacom Southeast LLC,187,42,50,26.74,True
7044,47161110700,Mediacom Southeast LLC,187,43,156,83.42,True
7045,47161980100,Mediacom Southeast LLC,1,42,1,100.0,True
7046,47161980200,Mediacom Southeast LLC,1,43,1,100.0,True
7047,47163040200,BRISTOL TENNESSEE ESSENTIAL SERVICES,317,50,317,100.0,True
7048,47163040200,"COMCAST CABLE COMMUNICATIONS, LLC",317,42,2,0.63,False
7049,47163040200,"CenturyLink, Inc.",317,11,6,1.89,False
7050,47163040200,"CenturyLink, Inc.",317,12,181,57.1,True
7051,47163040200,"CenturyLink, Inc.",317,30,13,4.1,False
7052,47163040200,"Charter Communications, Inc.",317,43,317,100.0,True
7053,47163040200,"Charter Communications, Inc.",317,50,24,7.57,False
7054,47163040200,"Level  3 Communications, LLC",317,50,33,10.41,False
7055,47163040200,MCI Communications Corporation,317,30,1,0.32,False
7056,47163040200,"Sunset Fiber, LLC",317,50,317,100.0,True
7057,47163040200,"XO Communications Services, LLC",317,30,1,0.32,False
7058,47163040300,BRISTOL TENNESSEE ESSENTIAL SERVICES,65,50,65,100.0,True
7059,47163040300,"COMCAST CABLE COMMUNICATIONS, LLC",65,43,1,1.54,False
7060,47163040300,"CenturyLink, Inc.",65,11,11,16.92,True
7061,47163040300,"CenturyLink, Inc.",65,12,53,81.54,True
7062,47163040300,"CenturyLink, Inc.",65,30,1,1.54,False
7063,47163040300,"Charter Communications, Inc.",65,43,64,98.46,True
7064,47163040300,"Charter Communications, Inc.",65,50,2,3.08,False
7065,47163040300,"Level  3 Communications, LLC",65,50,3,4.62,False
7066,47163040500,BRISTOL TENNESSEE ESSENTIAL SERVICES,127,50,127,100.0,True
7067,47163040500,"COMCAST CABLE COMMUNICATIONS, LLC",127,43,1,0.79,False
7068,47163040500,"CenturyLink, Inc.",127,11,19,14.96,False
7069,47163040500,"CenturyLink, Inc.",127,12,104,81.89,True
7070,47163040500,"CenturyLink, Inc.",127,30,1,0.79,False
7071,47163040500,"Charter Communications, Inc.",127,43,127,100.0,True
7072,47163040500,"Charter Communications, Inc.",127,50,1,0.79,False
7073,47163040500,"Level  3 Communications, LLC",127,50,4,3.15,False
7074,47163040600,BRISTOL TENNESSEE ESSENTIAL SERVICES,133,50,133,100.0,True
7075,47163040600,"CenturyLink, Inc.",133,10,1,0.75,False
7076,47163040600,"CenturyLink, Inc.",133,11,20,15.04,True
7077,47163040600,"CenturyLink, Inc.",133,12,95,71.43,True
7078,47163040600,"CenturyLink, Inc.",133,30,8,6.02,False
7079,47163040600,"Charter Communications, Inc.",133,43,133,100.0,True
7080,47163040600,"Charter Communications, Inc.",133,50,2,1.5,False
7081,47163040600,"Level  3 Communications, LLC",133,50,10,7.52,False
7082,47163040700,BRISTOL TENNESSEE ESSENTIAL SERVICES,87,50,87,100.0,True
7083,47163040700,CBTS Technology Solutions LLC,87,50,1,1.15,False
7084,47163040700,"CenturyLink, Inc.",87,10,22,25.29,True
7085,47163040700,"CenturyLink, Inc.",87,11,8,9.2,False
7086,47163040700,"CenturyLink, Inc.",87,12,48,55.17,True
7087,47163040700,"CenturyLink, Inc.",87,30,5,5.75,False
7088,47163040700,"Charter Communications, Inc.",87,43,87,100.0,True
